"ID" "logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"AGK" "AGK" -0.238782159613429 8.75056992819746 -2.44539721642427 0.0170411055054584 0.0433535523380902 -3.91859103661968
"FDX2" "FDX2" -0.20935107312253 7.59042916176471 -2.44530482372477 0.0170451130243644 0.0433583742458678 -3.91879903705408
"BHLHE22" "BHLHE22" -0.48006264229249 7.49219448529412 -2.44501443133399 0.0170577142515115 0.0433850524290706 -3.91945274437763
"AP3B2" "AP3B2" -0.210900671034051 4.83018081308134 -2.44427385636335 0.0170898884309583 0.0434569081693345 -3.92111957112399
"MTUS2" "MTUS2" -0.12310676284585 6.49463655882353 -2.44426244109499 0.0170903847912794 0.0434569081693345 -3.92114526038478
"LOC105370475" "LOC105370475" -0.127766594422914 4.32377005587 -2.44421801472794 0.0170923166679271 0.0434569081693345 -3.92124523785125
"ATXN7" "ATXN7" 0.350161847330787 9.38366432700616 2.44378698602886 0.0171110700802023 0.0434992008181292 -3.92221514940491
"DNAJC1" "DNAJC1" 0.454166109116388 10.7214239910468 2.44364884043617 0.0171170844902977 0.0435091023299691 -3.92252597775104
"LINC02579" "LINC02579" -0.103301697954639 5.76619829241081 -2.4435272964673 0.0171223776869312 0.0435171683988268 -3.92279944018015
"COL2A1" "COL2A1" -0.300788329015601 4.16304649470688 -2.44333669140124 0.0171306814249556 0.0435328829278892 -3.92322826059871
"ZNF581" "ZNF581" -0.17235438919851 8.37384961299741 -2.44327795548863 0.0171332409913048 0.0435339981519377 -3.92336039812592
"HOTAIR" "HOTAIR" -0.380341005928854 3.68549336764706 -2.44277496756694 0.0171551740092455 0.0435843331759642 -3.92449185547368
"CFAP221" "CFAP221" -0.599439480237154 7.36736263235294 -2.44254723877164 0.0171651125027032 0.043603017146863 -3.92500406088725
"EFNB2" "EFNB2" 0.422651134814372 10.5644682320396 2.44250912560512 0.0171667763338341 0.043603017146863 -3.92508978074633
"HEATR9" "HEATR9" -0.100657698698871 3.90880147944996 -2.44218086275503 0.0171811126420509 0.0436340319579389 -3.92582802633758
"ZBED5-AS1" "ZBED5-AS1" -0.384421464426877 8.56360663235294 -2.44212649334264 0.0171834881671931 0.0436346666373256 -3.92595029221314
"ZNF804A" "ZNF804A" 0.245167695817147 4.57343757273737 2.44195927370335 0.0171907962247532 0.043647824972385 -3.9263263212626
"CHCHD1" "CHCHD1" -0.209969614624505 10.0430056323529 -2.44182408745856 0.0171967063523883 0.043655255528559 -3.92663030061696
"SNHG8" "SNHG8" 0.267055762228671 10.6800945267294 2.44179505126014 0.0171979760064038 0.043655255528559 -3.92669558947964
"CCL26" "CCL26" -0.396226613376478 4.84927990331839 -2.44169629137464 0.0172022950686528 0.0436608201247904 -3.9269176495142
"PEX7" "PEX7" -0.320032234353396 8.31083117020259 -2.44134479271564 0.0172176750356137 0.0436931650913477 -3.92770792761051
"BTBD3" "BTBD3" 0.399325802802849 9.27415006960892 2.4412677267415 0.0172210487357283 0.0436931650913477 -3.92788118310053
"PRKCG" "PRKCG" -0.13350981027668 6.26397682352941 -2.44125914769837 0.017221424335254 0.0436931650913477 -3.92790046975058
"SMPX" "SMPX" -0.358133197667221 4.65464159240119 -2.44113201018541 0.0172269914100264 0.0437018882433294 -3.92818628246547
"DPP10-AS3" "DPP10-AS3" -0.0783731333724585 3.87288094391061 -2.44082508674316 0.0172404375673407 0.0437305946351624 -3.9288762132737
"SLC25A3" "SLC25A3" 0.194314830969125 12.7998939047754 2.44067449513312 0.0172470383474463 0.0437419326904346 -3.92921470039296
"CECR7" "CECR7" -0.175323786561265 4.88404179411765 -2.43984331070426 0.0172835118640429 0.0438290218091504 -3.93108265174506
"PLK2" "PLK2" 0.544212914403932 9.51625470044542 2.43976637294303 0.0172868914921718 0.0438321774396372 -3.93125552984326
"LRRC37A3" "LRRC37A3" -0.221011154150197 7.5844685 -2.43964919400703 0.0172920399235606 0.0438398166667718 -3.93151882053243
"HIRA" "HIRA" 0.232043278634356 8.50260665534532 2.4395050073329 0.0172983768660634 0.0438504668197765 -3.93184278067184
"PARVG" "PARVG" 0.330447617254016 8.1659051714222 2.43922792759387 0.017310560244898 0.0438759329185414 -3.93246528129825
"FNDC11" "FNDC11" 0.236392950090538 5.80088293841524 2.43888602264139 0.0173256046305185 0.0439086434389239 -3.93323333966841
"H2AC7" "H2AC7" -0.222043876472545 5.3129798000299 -2.43766906249164 0.0173792480227998 0.044039156080982 -3.93596639757913
"USPL1" "USPL1" 0.193575731257602 8.55865399449453 2.43663327399305 0.017425022597874 0.044149699319817 -3.93829167794179
"C11orf86" "C11orf86" -0.143512199604743 6.58464119117647 -2.43656660747334 0.0174279724867278 0.0441517239550227 -3.93844131172406
"PRODH" "PRODH" -0.599243869523556 9.2476197289279 -2.43642602026017 0.0174341947170653 0.0441620371608978 -3.93875685011326
"CD3E" "CD3E" 0.299937667773401 6.762918393822 2.43637660876294 0.0174363820864931 0.0441621284974127 -3.93886774721511
"ZNF594" "ZNF594" -0.263301652173913 5.25606232352941 -2.43621894400373 0.0174433633021567 0.0441743599638136 -3.93922159080969
"RP2" "RP2" 0.378898297809253 7.77471231140097 2.43613398492182 0.0174471262316808 0.0441784392850553 -3.9394122546704
"XRCC2" "XRCC2" -0.262121791813682 6.7866674355238 -2.43600422692487 0.0174528747572902 0.0441875447727742 -3.93970344480378
"USP3" "USP3" -0.221172476709264 10.0077493407401 -2.43576848655787 0.0174633228455074 0.0442085449960014 -3.94023243686638
"U2AF1L4" "U2AF1L4" 0.213919233201581 7.02348979411765 2.43551313264275 0.0174746465349781 0.0442317563588201 -3.94080539251573
"APP" "APP" -0.2120907035058 11.353551514702 -2.4349442585635 0.0174998969569712 0.0442902089425109 -3.94208163441335
"ANKFN1" "ANKFN1" -0.106727314229249 6.25325916176471 -2.43448219068486 0.0175204306617315 0.044336711122291 -3.9431180776502
"OSGIN1" "OSGIN1" -0.265888084687753 6.86131034467808 -2.43439101318048 0.0175244850221905 0.0443415048114787 -3.94332257423296
"WFDC1" "WFDC1" 0.646676144194838 8.46385354017367 2.43394626625292 0.0175442734909936 0.0443847683882044 -3.94431997847504
"BMT2" "BMT2" -0.315059772727272 8.59360439705882 -2.43386527642314 0.0175478791878756 0.0443847683882044 -3.94450159250605
"SP110" "SP110" 0.24474061591574 9.50533678683087 2.43384431230616 0.0175488126261936 0.0443847683882044 -3.94454860224676
"CTPS1" "CTPS1" -0.429547305964276 8.12115917982248 -2.43378319633088 0.0175515341009488 0.0443847683882044 -3.94468564620218
"ANKRD30BL" "ANKRD30BL" -0.0948839328063238 4.12474123529412 -2.43376388111833 0.0175523942797858 0.0443847683882044 -3.94472895724198
"CXXC4" "CXXC4" -0.344949609098499 6.64645318448185 -2.43342900810595 0.0175673134348957 0.0444170230559846 -3.94547980650149
"LYAR" "LYAR" 0.265966587677356 7.99806692297505 2.43283395843327 0.0175938519263997 0.0444786443774794 -3.9468138076772
"AP1B1" "AP1B1" -0.188842300487528 8.23263611368058 -2.43267512034398 0.0176009419817723 0.0444910893980816 -3.94716984964733
"ONECUT1" "ONECUT1" -0.123854651220442 4.6857536795493 -2.43248812062475 0.0176092923678718 0.044506716784988 -3.94758899204718
"LINC02520" "LINC02520" -0.126432867588933 4.89839166176471 -2.43243369478254 0.0176117233953379 0.0445073812457831 -3.94771097740863
"ZNF76" "ZNF76" -0.161377113047754 7.93912741930394 -2.43207896559811 0.0176275753741674 0.0445363457720936 -3.94850598052686
"CNGA3" "CNGA3" -0.312520460046677 4.00819389724488 -2.43203774582071 0.0176294182136704 0.0445363457720936 -3.94859835413177
"LOC101929552" "LOC101929552" -0.1627554992079 4.71673661205651 -2.43198585273135 0.017631738477272 0.0445363457720936 -3.94871464478257
"PAK5" "PAK5" -0.14357349478614 5.44499028392242 -2.43198306964732 0.0176318629233147 0.0445363457720936 -3.94872088152055
"TRAPPC9" "TRAPPC9" -0.131995598814229 8.30615836764706 -2.43179773399272 0.0176401520072907 0.0445518012310118 -3.94913619503213
"INA" "INA" -0.307308759104527 5.58127060186459 -2.43159268151477 0.017649326987496 0.0445694900232893 -3.94959566047737
"TTTY7" "TTTY7" -0.150610796442688 5.15090295588235 -2.43121727304629 0.0176661355457101 0.0446064490138175 -3.95043676196301
"PRPF4B" "PRPF4B" 0.232570324825105 10.0596782562849 2.43105168533937 0.0176735541339459 0.0446185004419538 -3.95080772606031
"C20orf141" "C20orf141" -0.14291861660079 6.42550855882353 -2.43101371776992 0.0176752555336111 0.0446185004419538 -3.95089278134958
"SLC22A14" "SLC22A14" -0.143638668101835 6.52791270337659 -2.43076134659473 0.01768656849914 0.0446415686893331 -3.95145811718501
"CPEB3" "CPEB3" -0.157112932806324 6.93124482352941 -2.43035130887543 0.0177049629627739 0.0446825030366146 -3.95237653629588
"ATP13A4" "ATP13A4" -0.668060651143891 8.94201394655193 -2.4301223214598 0.0177152428880716 0.0447029509534523 -3.95288937500806
"RNF112" "RNF112" 0.179955543986268 5.48139699349361 2.43001626391555 0.0177200059372591 0.0447094741740481 -3.95312688704551
"RPF1" "RPF1" 0.236192824426971 10.0929528055311 2.42948761762547 0.0177437645762903 0.0447639178102602 -3.95431064153772
"CMPK1" "CMPK1" -0.211150947565225 11.5629164192472 -2.42896699913043 0.0177671903032177 0.0448175082998837 -3.95547620875534
"TMEM132B" "TMEM132B" -0.122948851778656 5.22131919117647 -2.42889541459213 0.0177704134828348 0.0448185204663594 -3.95563645671952
"FKBP2" "FKBP2" -0.216977902765395 9.05003306647838 -2.42886111308073 0.0177719581350431 0.0448185204663594 -3.95571324211095
"NSUN7" "NSUN7" -0.519058132411067 6.85995101470588 -2.42871646484552 0.0177784732002505 0.0448294432937898 -3.95603703332124
"PDE3A" "PDE3A" 0.465930132411068 8.03142851470588 2.42848796441515 0.0177887693891625 0.0448408334769244 -3.95654849244553
"PUDP" "PUDP" -0.319506149044519 9.64916491865011 -2.42847757540711 0.0177892376429002 0.0448408334769244 -3.95657174550269
"MUC5B" "MUC5B" -0.968109658213832 6.61398733701854 -2.4284707908011 0.0177895434448593 0.0448408334769244 -3.9565869310105
"STAU2-AS1" "STAU2-AS1" -0.256179137584786 5.21553891238426 -2.42821664810568 0.0178010017877329 0.0448642068383769 -3.95715573512805
"ALOX12P2" "ALOX12P2" -0.248234697997903 5.91850486504085 -2.42803286420079 0.0178092920331264 0.0448795908244561 -3.95756703606315
"PABPC1" "PABPC1" -0.175091831621649 13.6925173154706 -2.42767476703265 0.0178254552471729 0.0449148085570107 -3.95836836794263
"TMPRSS15" "TMPRSS15" -0.140668061650617 5.93262711899927 -2.42745601197204 0.0178353355227391 0.0449341884647506 -3.95885783821721
"MIPOL1" "MIPOL1" -0.437067875494071 6.72348492647059 -2.42733319568189 0.0178408847836173 0.0449426534345435 -3.95913262670487
"SEMA4A" "SEMA4A" -0.264095328056488 8.83355221410112 -2.42689030737569 0.0178609088362432 0.0449838938684405 -3.96012344559596
"CGB3" "CGB3" -0.155836641778413 6.67341558441202 -2.42684490401368 0.0178629627689011 0.0449838938684405 -3.96022501230789
"CPE" "CPE" 0.566284029346722 9.23940987339008 2.42682573415548 0.0178638300280362 0.0449838938684405 -3.96026789454457
"LINC01711" "LINC01711" -0.172704038226228 5.58958493374799 -2.42637218770316 0.0178843598186599 0.045030067258365 -3.96128237756638
"SEZ6" "SEZ6" -0.142170893280632 6.41522338235294 -2.42614409975853 0.0178946922051375 0.0450505569765837 -3.9617924996382
"RFPL3" "RFPL3" -0.153734792711028 5.79236572873613 -2.42592256353243 0.0179047329145258 0.0450703074517948 -3.96228793014011
"ALDH4A1" "ALDH4A1" -0.154254771809205 6.90111205361276 -2.42580587087777 0.0179100238156746 0.0450780981961953 -3.9625488794078
"VSTM1" "VSTM1" 0.143916650197628 3.98729757352941 2.42544462545576 0.0179264117316268 0.0451138139054597 -3.96335663315809
"BRICD5" "BRICD5" -0.183696063056655 6.38323654315558 -2.42492282364112 0.0179501069956648 0.045167908360751 -3.96452321662051
"VMA21" "VMA21" -0.231743267948564 10.2841341809784 -2.42471267315685 0.017959657944421 0.0451822808113137 -3.96499298694054
"INPP4A" "INPP4A" -0.274329764822134 9.83771392647059 -2.42470029295613 0.0179602207433905 0.0451822808113137 -3.96502066057031
"RPS24" "RPS24" 0.118878082531299 13.6486057672595 2.42462556656519 0.0179636181104634 0.045185290108025 -3.96518769496039
"SPEF2" "SPEF2" 0.248939713180752 6.32235954646628 2.42456223943739 0.0179664976707775 0.0451869963471847 -3.9653292454232
"MIR205HG" "MIR205HG" -0.194661121794191 6.13909872156126 -2.42444957335885 0.0179716217537645 0.0451943466080213 -3.96558107192988
"C1orf210" "C1orf210" -0.423788272752415 6.96669634550435 -2.4242445887151 0.0179809478647757 0.0452079984904763 -3.9660392198205
"MIR663AHG" "MIR663AHG" -0.385703855731225 3.94014513235294 -2.4242334453946 0.0179814549724639 0.0452079984904763 -3.9660641246013
"GPATCH11" "GPATCH11" 0.232965695652174 7.52447655882353 2.42375356708413 0.0180033053152523 0.0452573905843129 -3.96713653810612
"C18orf54" "C18orf54" 0.325468988142292 6.70902802941176 2.42353148850008 0.0180134252815859 0.045277285928786 -3.96763277037631
"PLD3" "PLD3" 0.396969085190651 10.3839894763459 2.42329540442556 0.0180241890516641 0.045298794423673 -3.96816025587892
"PADI3" "PADI3" -0.249145852373112 5.82642770723143 -2.42320561840119 0.0180282841724504 0.0453035399059937 -3.96836085454742
"MIPEP" "MIPEP" 0.280705534551125 7.7282178153507 2.42308812056124 0.0180336444810237 0.0453114631464448 -3.96862335713035
"AKAIN1" "AKAIN1" -0.0877978201581027 3.89134877941176 -2.42283632652333 0.0180451362516443 0.0453347885171648 -3.96918585558756
"FDX1" "FDX1" 0.326528438152278 10.2164486597628 2.42262887891438 0.0180546089944804 0.0453530363972948 -3.96964924888192
"MIR4755" "MIR4755" -0.128007524380151 6.3129212111512 -2.42247972808833 0.0180614224637618 0.0453646005550107 -3.96998239911302
"TMX2-CTNND1" "TMX2-CTNND1" 0.264315162374584 10.2546317995976 2.42202715561451 0.0180821108497976 0.0454110070375146 -3.97099318057804
"SNCG" "SNCG" 0.185426527846719 6.71653213712096 2.42194610799177 0.0180858180074495 0.0454147611078805 -3.97117417667754
"MRAP" "MRAP" 0.124245925793232 5.56897159249987 2.42060821108299 0.0181471124310082 0.0455631022485001 -3.97416124159677
"ZNF506" "ZNF506" 0.311871893280633 7.21596938235294 2.41996425975 0.0181766806406336 0.0456317598374621 -3.97559846953454
"TFF1" "TFF1" -0.893384409011987 5.98375482875598 -2.41980588042382 0.0181839595208008 0.0456444510935434 -3.97595190537352
"FOXN3-AS1" "FOXN3-AS1" -0.229977492094862 6.43914319117647 -2.41954229459997 0.0181960793190497 0.0456692891871197 -3.97654007462257
"FBXL16" "FBXL16" -0.600531559288538 8.02656657352941 -2.41943108153144 0.0182011951153044 0.0456765444164999 -3.97678822092869
"NCOA2" "NCOA2" -0.295354208653128 10.3697200376726 -2.4192409397102 0.0182099446118971 0.0456929156573797 -3.97721245632792
"ARIH2OS" "ARIH2OS" 0.202868300340313 4.86307486168808 2.41918674781594 0.0182124389753568 0.0456935892552096 -3.97733336157568
"ZNF462" "ZNF462" -0.369712266798418 8.62928633823529 -2.41903154203792 0.0182195845328798 0.0457052423621595 -3.97767962203767
"KCNMA1" "KCNMA1" 0.489082502267273 9.05686647898932 2.41898915126897 0.0182215366081408 0.0457052423621595 -3.97777419160513
"KRT6B" "KRT6B" -0.478548807315056 7.08334925315568 -2.41793119401895 0.0182703157029646 0.0458219964264457 -3.98013393716326
"EXO5" "EXO5" -0.26384953618072 7.99884084151051 -2.41774298849638 0.0182790055000025 0.0458381901910642 -3.98055363365405
"SPATS2L" "SPATS2L" -0.32744162071918 11.5712207353123 -2.41734945034396 0.0182971878348823 0.045878181491934 -3.98143113114785
"PRDM11" "PRDM11" 0.183646223320158 6.95697536764706 2.41728154460496 0.0183003268668792 0.045880448207535 -3.98158253281931
"ERFE" "ERFE" -0.393488498023715 5.54723494117647 -2.41712248058859 0.0183076816960957 0.0458932824346626 -3.98193716569151
"CDK5R1" "CDK5R1" -0.138321828060343 5.23356055634679 -2.41656144427283 0.0183336441059078 0.0459527528945148 -3.98318783824006
"RD3" "RD3" 0.133612630434783 4.54471448529412 2.41641453057572 0.0183404480955294 0.0459641946654898 -3.98351530063804
"ZNF232" "ZNF232" -0.264646451049261 8.18235967330616 -2.41623920996384 0.0183485706460376 0.045978937771223 -3.98390605854558
"LOC145474" "LOC145474" -0.56518859486166 6.03156527941176 -2.41602138002595 0.0183586671234701 0.0459986230575606 -3.98439152882871
"HMBOX1" "HMBOX1" 0.310529365147064 9.21180669089702 2.41577770181348 0.0183699675645852 0.0460213197663906 -3.98493456267376
"HES4" "HES4" 0.328953515810276 7.46188898529412 2.41508999067787 0.018401893351115 0.0460956762308345 -3.98646686985605
"VPS28" "VPS28" 0.21215247477012 10.3700012604499 2.41498787580953 0.0184066380846089 0.0461019358956627 -3.98669436337814
"ZNF137P" "ZNF137P" -0.379957008873241 6.11721792400181 -2.41463235536539 0.0184231657621004 0.0461342156086233 -3.98748633572746
"FBXW12" "FBXW12" -0.441677612913854 9.69626070734255 -2.41460718705587 0.0184243363066345 0.0461342156086233 -3.98754239799874
"LINC00958" "LINC00958" -0.158054681818181 4.80011066176471 -2.41456565165905 0.0184262682080623 0.0461342156086233 -3.98763491679218
"GABRA5" "GABRA5" -0.0987872326651954 3.93245813894936 -2.41421430368304 0.0184426174147362 0.0461695183280129 -3.98841747982601
"ASPDH" "ASPDH" -0.12878166798419 6.78822864705882 -2.41415158112954 0.0184455374355102 0.0461711977168825 -3.98855717270701
"ZNF579" "ZNF579" -0.171456563241107 8.05094286764706 -2.41404386931634 0.0184505528761722 0.0461765647594891 -3.98879705654239
"PLCH1-AS1" "PLCH1-AS1" -0.143419354173369 4.58512443680947 -2.41400892063576 0.0184521804716528 0.0461765647594891 -3.9888748884431
"MAP2K1" "MAP2K1" 0.24860096558963 10.4843683639047 2.41350565282738 0.0184756324064674 0.0462296175085278 -3.98999557786136
"MDC1" "MDC1" -0.33491418944738 8.51576300384841 -2.41329039046655 0.0184856716218417 0.0462442922018501 -3.99047486947688
"CZIB" "CZIB" 0.191280553610242 9.59631206149983 2.41328329490885 0.0184860026212189 0.0462442922018501 -3.99049066745238
"GOLGA2P7" "GOLGA2P7" -0.431951223251394 7.61796228937609 -2.41313288102013 0.0184930204985134 0.0462562111360403 -3.99082554876612
"SERINC3" "SERINC3" 0.24940472285217 11.0382658405344 2.4129751207446 0.0185003836969405 0.0462689908054087 -3.99117676719774
"SPRY2" "SPRY2" 0.366254412254359 9.33347857813692 2.41214621788791 0.018539114453748 0.0463602072733023 -3.99302181899805
"RAB30-DT" "RAB30-DT" -0.308187693675889 8.39272095588235 -2.41206601773979 0.0185428656763347 0.0463631793844543 -3.99320030790852
"RIPK1" "RIPK1" 0.144355717391305 8.52333160294118 2.41202423955854 0.0185448200470457 0.0463631793844543 -3.99329328508581
"PSMB1" "PSMB1" -0.145784822004512 12.616271595389 -2.4119251414534 0.0185494565631703 0.0463691237614175 -3.99351382210758
